grid_id,latitude,longitude,risk_pct,risk_score,need_cctv,need_light,need_wifi,infra_need_score,vulnerability_score
G033791,35.25316306401383,128.5920994833817,0.0,0.0,0,0,1,0.1780370258594738,0.0
G033792,35.25406460608682,128.59211157669597,0.0,0.0,1,1,1,1.0,0.0
G033793,35.2549661480216,128.59212367054724,0.0,0.0,1,1,1,1.0,0.0
G033794,35.25586768981818,128.5921357649356,0.0,0.0,1,1,1,1.0,0.0
G033795,35.25676923147656,128.59214785986097,0.0,0.0,1,1,1,1.0,0.0
G033796,35.257670772996754,128.59215995532347,0.0,0.0,1,1,1,1.0,0.0
G033797,35.25857231437872,128.59217205132308,0.0,0.0,1,0,1,0.5072003997658586,0.0
G033836,35.293732320457245,128.59264421451147,0.0,0.0,1,1,1,1.0,0.0
G033837,35.2946338563096,128.5926563320152,0.0,0.0,1,1,1,1.0,0.0
G033838,35.295535392023694,128.592668450057,0.0,0.0,1,1,1,1.0,0.0
G033839,35.296436927599515,128.59268056863695,18.75,0.1875,1,0,1,0.5072003997658586,0.09510007495609848
G033840,35.29733846303705,128.59269268775503,14.58,0.1458,1,0,1,0.5072003997658586,0.0739498182858622
G033841,35.29823999833631,128.59270480741125,0.0,0.0,1,0,1,0.5072003997658586,0.0
G033842,35.299141533497284,128.5927169276057,0.0,0.0,1,1,1,1.0,0.0
G033843,35.30004306852,128.59272904833833,0.0,0.0,1,1,1,1.0,0.0
G033844,35.300944603404396,128.59274116960918,0.0,0.0,1,0,1,0.5072003997658586,0.0
G033845,35.301846138150516,128.59275329141832,0.0,0.0,1,0,1,0.5072003997658586,0.0
G033846,35.30274767275837,128.59276541376573,0.0,0.0,1,1,1,1.0,0.0
G033847,35.30364920722791,128.59277753665143,0.0,0.0,1,1,1,1.0,0.0
G033848,35.30455074155917,128.59278966007548,0.0,0.0,1,1,1,1.0,0.0
G033849,35.30545227575213,128.59280178403787,0.0,0.0,1,1,1,1.0,0.0
G033861,35.31627067528028,128.59294731358682,0.0,0.0,1,1,1,1.0,0.0
G033862,35.31717220767529,128.59295944455,0.0,0.0,1,1,1,1.0,0.0
G033885,35.337907414581935,128.59323860542844,0.0,0.0,1,1,1,1.0,0.0
G033886,35.3388089436569,128.5932507493267,0.0,0.0,1,1,1,1.0,0.0
G033887,35.33971047259352,128.59326289376418,0.0,0.0,1,0,1,0.5072003997658586,0.0
G033888,35.34061200139177,128.59327503874096,0.0,0.0,1,0,1,0.5072003997658586,0.0
G033889,35.341513530051664,128.59328718425704,0.0,0.0,1,1,1,1.0,0.0
G033890,35.3424150585732,128.59329933031245,0.0,0.0,1,1,1,1.0,0.0
G033891,35.34331658695638,128.59331147690722,0.0,0.0,1,1,1,1.0,0.0
G033908,35.35864254829922,128.59351805156285,0.0,0.0,1,1,1,1.0,0.0
G033909,35.3595440741916,128.59353020787012,0.0,0.0,1,0,1,0.5072003997658586,0.0
G033921,35.37036237410475,128.59367612566925,0.0,0.0,1,1,1,1.0,0.0
G033922,35.37126389819785,128.59368828899593,0.0,0.0,1,0,1,0.5072003997658586,0.0
G033923,35.37216542215255,128.59370045286272,0.0,0.0,1,0,1,0.5072003997658586,0.0
G033924,35.37306694596883,128.59371261726963,0.0,0.0,1,1,1,1.0,0.0
G033925,35.37396846964669,128.59372478221673,0.0,0.0,1,0,1,0.5072003997658586,0.0
G033926,35.37486999318613,128.593736947704,0.0,0.0,1,1,1,1.0,0.0
G033927,35.37577151658715,128.59374911373152,0.0,0.0,1,1,1,1.0,0.0
G033928,35.376673039849756,128.59376128029925,0.0,0.0,1,1,1,1.0,0.0
G033929,35.377574562973926,128.59377344740727,0.0,0.0,1,0,1,0.5072003997658586,0.0
G033930,35.37847608595967,128.5937856150556,0.0,0.0,1,0,1,0.5072003997658586,0.0
G033931,35.379377608806976,128.5937977832442,0.0,0.0,1,0,1,0.5072003997658586,0.0
G033932,35.380279131515856,128.59380995197313,0.0,0.0,1,1,1,1.0,0.0
G033933,35.38118065408631,128.59382212124245,0.0,0.0,1,1,1,1.0,0.0
G034010,35.11611718824785,128.59136475364076,0.0,0.0,1,1,1,1.0,0.0
G034011,35.117018750979334,128.59137677768575,0.0,0.0,1,1,1,1.0,0.0
G034070,35.21618980887958,128.59270268772977,0.0,0.0,1,1,1,1.0,0.0
G034071,35.21709135628823,128.59271477118907,0.0,0.0,1,1,1,1.0,0.0
G034074,35.219795997685374,128.5927510247865,0.0,0.0,1,1,1,1.0,0.0
G034075,35.22069754454147,128.59276311039227,0.0,0.0,1,1,1,1.0,0.0
G034076,35.22159909125942,128.59277519653472,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034077,35.22250063783924,128.59278728321388,0.0,0.0,1,1,1,1.0,0.0
G034078,35.22340218428089,128.5927993704298,0.0,0.0,1,1,1,1.0,0.0
G034079,35.2243037305844,128.5928114581824,0.0,0.0,1,1,1,1.0,0.0
G034080,35.22520527674976,128.59282354647183,0.0,0.0,1,1,1,1.0,0.0
G034081,35.22610682277696,128.59283563529803,0.0,0.0,1,1,1,1.0,0.0
G034088,35.232417641099,128.59292027211401,0.0,0.0,1,1,1,1.0,0.0
G034089,35.23331918602093,128.5929323652355,0.0,0.0,1,1,1,1.0,0.0
G034090,35.23422073080467,128.59294445889398,0.0,0.0,1,1,1,1.0,0.0
G034091,35.23512227545026,128.59295655308952,0.0,0.0,1,1,1,1.0,0.0
G034092,35.23602381995767,128.59296864782212,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034093,35.23692536432692,128.5929807430918,0.0,0.0,1,1,1,1.0,0.0
G034094,35.23782690855798,128.5929928388986,0.0,0.0,1,1,1,1.0,0.0
G034099,35.24233462764064,128.59305332599004,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034100,35.24323617104263,128.59306542502,0.0,0.0,1,1,1,1.0,0.0
G034101,35.24413771430642,128.5930775245872,0.0,0.0,1,1,1,1.0,0.0
G034102,35.24503925743204,128.59308962469171,0.0,0.0,1,1,1,1.0,0.0
G034103,35.24594080041946,128.59310172533358,0.0,0.0,0,0,1,0.1780370258594738,0.0
G034104,35.24684234326868,128.59311382651276,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034105,35.24774388597971,128.5931259282293,0.0,0.0,1,1,1,1.0,0.0
G034106,35.24864542855256,128.5931380304833,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034107,35.24954697098721,128.59315013327466,15.85,0.1585,0,0,0,0.0,0.0
G034108,35.25044851328366,128.59316223660346,2.56,0.0256,1,0,1,0.5072003997658586,0.012984330234005982
G034109,35.2513500554419,128.59317434046974,0.0,0.0,0,0,1,0.1780370258594738,0.0
G034110,35.25225159746194,128.59318644487354,9.62,0.0962,0,0,1,0.1780370258594738,0.017127161887681378
G034111,35.253153139343794,128.59319854981482,0.69,0.0069,0,0,0,0.0,0.0
G034112,35.25405468108743,128.59321065529363,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034113,35.25495622269286,128.59322276131002,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034114,35.25585776416008,128.593234867864,0.0,0.0,1,1,1,1.0,0.0
G034115,35.2567593054891,128.59324697495558,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034116,35.257660846679904,128.59325908258478,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034117,35.258562387732496,128.59327119075166,0.0,0.0,1,1,1,1.0,0.0
G034118,35.25946392864687,128.5932832994562,0.0,0.0,1,1,1,1.0,0.0
G034119,35.26036546942303,128.59329540869845,0.0,0.0,1,1,1,1.0,0.0
G034120,35.261267010060976,128.5933075184784,0.0,0.0,1,1,1,1.0,0.0
G034156,35.29372238095949,128.59374382888456,0.0,0.0,1,1,1,1.0,0.0
G034157,35.29462391648219,128.59375595857716,0.0,0.0,1,1,1,1.0,0.0
G034158,35.2955254518666,128.59376808880845,0.0,0.0,1,1,1,1.0,0.0
G034159,35.29642698711274,128.59378021957835,9.15,0.0915,1,1,1,1.0,0.0915
G034160,35.29732852222058,128.5937923508869,11.54,0.11539999999999999,1,0,1,0.5072003997658586,0.05853092613298008
G034161,35.298230057190146,128.5938044827342,0.0,0.0,1,1,1,1.0,0.0
G034162,35.29913159202142,128.5938166151202,0.0,0.0,1,1,1,1.0,0.0
G034163,35.30003312671441,128.59382874804498,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034164,35.300934661269096,128.5938408815085,0.0,0.0,1,1,0,0.8219629741405262,0.0
G034165,35.301836195685496,128.59385301551083,0.0,0.0,1,1,1,1.0,0.0
G034166,35.302737729963596,128.593865150052,0.0,0.0,1,1,1,1.0,0.0
G034167,35.3036392641034,128.593877285132,0.0,0.0,1,1,1,1.0,0.0
G034168,35.30454079810491,128.59388942075088,0.0,0.0,1,1,1,1.0,0.0
G034169,35.305442331968116,128.59390155690866,0.0,0.0,1,1,1,1.0,0.0
G034179,35.31445766299336,128.5940229481308,0.0,0.0,1,1,1,1.0,0.0
G034180,35.31535919533515,128.594035090218,0.0,0.0,1,1,1,1.0,0.0
G034181,35.31626072753864,128.59404723284436,0.0,0.0,1,1,1,1.0,0.0
G034182,35.317162259603805,128.5940593760099,0.0,0.0,1,1,1,1.0,0.0
G034183,35.31806379153063,128.59407151971473,0.0,0.0,1,1,1,1.0,0.0
G034184,35.31896532331915,128.59408366395877,0.0,0.0,1,1,1,1.0,0.0
G034206,35.338798987666856,128.5943509738071,0.0,0.0,1,1,1,1.0,0.0
G034207,35.339700516273446,128.59436313046058,0.0,0.0,1,1,1,1.0,0.0
G034208,35.340602044741665,128.59437528765386,0.0,0.0,1,1,1,1.0,0.0
G034209,35.34150357307151,128.59438744538699,0.0,0.0,1,1,1,1.0,0.0
G034210,35.342405101263,128.59439960365998,0.0,0.0,1,1,1,1.0,0.0
G034211,35.34330662931611,128.59441176247287,0.0,0.0,1,1,1,1.0,0.0
G034242,35.37125393032222,128.59478895359283,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034243,35.37215545394662,128.5948011296951,0.0,0.0,1,1,1,1.0,0.0
G034244,35.3730569774326,128.59481330633807,0.0,0.0,1,1,1,1.0,0.0
G034245,35.37395850078016,128.59482548352176,0.0,0.0,1,1,1,1.0,0.0
G034246,35.37486002398929,128.59483766124615,0.0,0.0,1,1,1,1.0,0.0
G034247,35.37576154706,128.59484983951137,0.0,0.0,1,1,1,1.0,0.0
G034248,35.37666306999227,128.59486201831731,0.0,0.0,1,1,1,1.0,0.0
G034249,35.3775645927861,128.59487419766407,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034250,35.37846611544151,128.5948863775517,29.17,0.2917,1,0,1,0.5072003997658586,0.14795035661170097
G034251,35.379367637958474,128.59489855798014,9.62,0.0962,1,0,1,0.5072003997658586,0.0487926784574756
G034252,35.380269160337,128.5949107389495,0.0,0.0,1,1,1,1.0,0.0
G034253,35.381170682577086,128.5949229204597,0.0,0.0,1,1,1,1.0,0.0
G034257,35.384776770153024,128.59497165191024,0.0,0.0,1,1,1,1.0,0.0
G034258,35.38567829170089,128.59498383612535,0.0,0.0,1,1,1,1.0,0.0
G034259,35.38657981311031,128.59499602088152,0.0,0.0,1,1,1,1.0,0.0
G034260,35.387481334381285,128.59500820617876,0.0,0.0,1,1,1,1.0,0.0
G034330,35.1152057410855,128.59244994119877,0.0,0.0,1,1,1,1.0,0.0
G034331,35.116107303626336,128.59246197679198,0.0,0.0,1,1,1,1.0,0.0
G034332,35.11700886602924,128.59247401291972,0.0,0.0,1,1,1,1.0,0.0
G034333,35.11791042829419,128.5924860495819,0.0,0.0,1,1,1,1.0,0.0
G034334,35.11881199042117,128.59249808677868,0.0,0.0,1,1,1,1.0,0.0
G034404,35.21978607522904,128.59384964097373,0.0,0.0,1,1,1,1.0,0.0
G034405,35.22068762175572,128.59386173872406,0.0,0.0,1,1,1,1.0,0.0
G034406,35.22158916814426,128.5938738370116,1.18,0.0118,1,0,1,0.5072003997658586,0.005984964717237131
G034407,35.222490714394645,128.59388593583645,0.0,0.0,0,0,1,0.1780370258594738,0.0
G034408,35.22339226050687,128.59389803519852,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034409,35.22429380648094,128.59391013509787,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034410,35.225195352316845,128.5939222355346,0.0,0.0,1,1,1,1.0,0.0
G034411,35.2260968980146,128.5939343365086,0.0,0.0,1,1,1,1.0,0.0
G034419,35.23330925862265,128.5940311636479,0.0,0.0,1,1,1,1.0,0.0
G034420,35.23421080307687,128.59404326945906,0.0,0.0,1,1,1,1.0,0.0
G034421,35.235112347392935,128.59405537580778,0.0,0.0,1,1,1,1.0,0.0
G034422,35.23601389157081,128.59406748269413,0.0,0.0,1,1,1,1.0,0.0
G034429,35.242324696946845,128.5941522459533,0.0,0.0,1,1,1,1.0,0.0
G034430,35.24322624001924,128.59416435714132,0.0,0.0,1,1,1,1.0,0.0
G034431,35.244127782953434,128.59417646886712,0.0,0.0,1,1,1,1.0,0.0
G034432,35.245029325749435,128.5941885811308,0.0,0.0,1,1,1,1.0,0.0
G034433,35.24593086840724,128.59420069393232,0.0,0.0,1,1,1,1.0,0.0
G034434,35.24683241092685,128.59421280727173,13.46,0.1346,1,0,1,0.5072003997658586,0.06826917380848457
G034435,35.247733953308256,128.59422492114905,1.35,0.013500000000000002,1,1,1,1.0,0.013500000000000002
G034436,35.248635495551476,128.5942370355643,2.56,0.0256,1,0,1,0.5072003997658586,0.012984330234005982
G034437,35.24953703765647,128.5942491505175,16.25,0.1625,0,0,1,0.1780370258594738,0.028931016702164497
G034438,35.25043857962327,128.5942612660087,0.0,0.0,1,0,0,0.32916337390638484,0.0
G034439,35.25134012145187,128.5942733820379,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034440,35.25224166314224,128.5942854986051,29.17,0.2917,0,0,1,0.1780370258594738,0.051933400443208516
G034441,35.25314320469441,128.59429761571042,8.97,0.0897,0,0,1,0.1780370258594738,0.015969921219594802
G034442,35.25404474610838,128.59430973335375,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034443,35.25494628738412,128.59432185153523,0.0,0.0,0,0,1,0.1780370258594738,0.0
G034444,35.25584782852166,128.5943339702548,23.49,0.2349,0,0,1,0.1780370258594738,0.041820897374390396
G034445,35.25674936952097,128.59434608951253,24.31,0.24309999999999998,0,0,1,0.1780370258594738,0.04328080098643808
G034446,35.25765091038207,128.59435820930844,0.0,0.0,0,0,1,0.1780370258594738,0.0
G034447,35.25855245110494,128.59437032964252,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034448,35.2594539916896,128.59438245051484,0.0,0.0,1,1,1,1.0,0.0
G034449,35.26035553213603,128.59439457192542,0.0,0.0,1,1,1,1.0,0.0
G034450,35.26125707244423,128.59440669387425,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034451,35.26215861261421,128.59441881636138,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034487,35.2946139666602,128.59485558460057,0.0,0.0,1,1,1,1.0,0.0
G034488,35.295515501714604,128.5948677270212,0.0,0.0,1,1,1,1.0,0.0
G034489,35.296417036630714,128.59487986998107,0.0,0.0,1,1,1,1.0,0.0
G034490,35.297318571408546,128.5948920134801,0.0,0.0,1,1,1,1.0,0.0
G034491,35.29822010604807,128.5949041575184,0.0,0.0,1,1,1,1.0,0.0
G034492,35.29912164054931,128.59491630209598,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034493,35.300023174912255,128.59492844721285,0.0,0.0,1,1,1,1.0,0.0
G034494,35.300924709136886,128.59494059286905,0.0,0.0,0,1,1,0.6708366260936152,0.0
G034495,35.301826243223225,128.59495273906455,0.0,0.0,1,1,1,1.0,0.0
G034496,35.30272777717127,128.59496488579944,0.0,0.0,1,1,1,1.0,0.0
G034497,35.303629310981,128.59497703307372,0.0,0.0,1,1,1,1.0,0.0
G034498,35.30453084465243,128.5949891808874,0.0,0.0,1,1,1,1.0,0.0
G034499,35.30543237818556,128.59500132924055,0.0,0.0,1,1,1,1.0,0.0
G034500,35.30633391158036,128.5950134781331,0.0,0.0,1,1,1,1.0,0.0
G034509,35.314447705909515,128.595122842446,0.0,0.0,1,1,1,1.0,0.0
G034510,35.315349237921154,128.59513499673446,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034511,35.31625076979446,128.59514715156268,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034512,35.31715230152944,128.59515930693064,0.0,0.0,1,1,1,1.0,0.0
G034513,35.31805383312609,128.59517146283838,0.0,0.0,1,1,1,1.0,0.0
G034514,35.318955364584404,128.59518361928588,0.0,0.0,1,1,1,1.0,0.0
G034536,35.338789021665995,128.59545119774774,0.0,0.0,1,1,1,1.0,0.0
G034537,35.33969054994222,128.59546336661714,0.0,0.0,1,1,1,1.0,0.0
G034538,35.34059207808007,128.59547553602687,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034539,35.34149360607955,128.59548770597704,0.0,0.0,1,1,1,1.0,0.0
G034540,35.34239513394064,128.5954998764676,0.0,0.0,1,1,1,1.0,0.0
G034541,35.343296661663366,128.5955120474986,0.0,0.0,1,1,1,1.0,0.0
G034573,35.37214547571759,128.59590180598678,0.0,0.0,1,1,1,1.0,0.0
G034574,35.37304699887294,128.59591399486578,0.0,0.0,1,1,1,1.0,0.0
G034575,35.373948521889865,128.59592618428604,0.0,0.0,1,1,1,1.0,0.0
G034577,35.37575156750841,128.59595056475038,0.0,0.0,1,1,1,1.0,0.0
G034578,35.37665309011002,128.59596275579455,0.0,0.0,1,1,1,1.0,0.0
G034579,35.377554612573185,128.59597494738003,0.0,0.0,1,1,1,1.0,0.0
G034580,35.378456134897924,128.59598713950692,6.94,0.0694,1,0,1,0.5072003997658586,0.03519970774375059
G034581,35.379357657084206,128.59599933217518,1.92,0.0192,1,1,1,1.0,0.0192
G034582,35.38025917913206,128.5960115253849,0.0,0.0,1,1,1,1.0,0.0
G034583,35.381160701041445,128.59602371913607,0.0,0.0,1,1,1,1.0,0.0
G034586,35.38386526593894,128.59606030363847,0.0,0.0,1,1,1,1.0,0.0
G034587,35.38476678729454,128.59607249955565,0.0,0.0,1,1,1,1.0,0.0
G034588,35.38566830851168,128.5960846960144,0.0,0.0,1,1,1,1.0,0.0
G034589,35.38656982959035,128.59609689301473,0.0,0.0,1,1,1,1.0,0.0
G034590,35.38747135053058,128.59610909055667,0.0,0.0,1,1,1,1.0,0.0
G034591,35.38837287133235,128.5961212886403,0.0,0.0,1,1,1,1.0,0.0
G034662,35.114294284513925,128.59353510459292,0.0,0.0,1,1,1,1.0,0.0
G034663,35.11519584686383,128.59354715173333,0.0,0.0,1,1,1,1.0,0.0
G034664,35.116097409075756,128.59355919940873,0.0,0.0,1,1,1,1.0,0.0
G034665,35.11699897114974,128.59357124761917,0.0,0.0,1,1,1,1.0,0.0
G034666,35.11790053308576,128.59358329636464,0.0,0.0,1,1,1,1.0,0.0
G034667,35.118802094883804,128.59359534564516,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034668,35.119703656543884,128.5936073954608,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034738,35.218874596470535,128.59493614726662,0.0,0.0,1,1,1,1.0,0.0
G034739,35.219776142805635,128.59494825662375,0.0,0.0,1,1,1,1.0,0.0
G034740,35.22067768900257,128.59496036651865,33.33,0.3333,1,1,1,1.0,0.3333
G034741,35.22157923506135,128.5949724769513,25.0,0.25,0,0,1,0.1780370258594738,0.04450925646486845
G034742,35.22248078098198,128.59498458792172,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034743,35.22338232676444,128.59499669942997,0.0,0.0,1,1,1,1.0,0.0
G034744,35.22428387240873,128.59500881147602,0.0,0.0,1,1,1,1.0,0.0
G034745,35.22518541791487,128.59502092405998,0.0,0.0,1,1,1,1.0,0.0
G034746,35.22608696328283,128.59503303718176,0.0,0.0,1,1,1,1.0,0.0
G034765,35.24321629902016,128.59526328872485,0.0,0.0,1,1,1,1.0,0.0
G034766,35.24411784162443,128.59527541260925,0.0,0.0,1,1,1,1.0,0.0
G034767,35.245019384090504,128.59528753703202,0.0,0.0,1,1,1,1.0,0.0
G034768,35.24592092641836,128.59529966199318,0.0,0.0,1,1,1,1.0,0.0
G034769,35.246822468608016,128.59531178749276,26.79,0.26789999999999997,0,1,1,0.6708366260936152,0.1797171321304795
G034770,35.247724010659454,128.59532391353082,3.27,0.0327,1,1,1,1.0,0.0327
G034771,35.248625552572705,128.59533604010736,0.0,0.0,1,1,1,1.0,0.0
G034772,35.24952709434775,128.59534816722237,17.36,0.1736,0,0,1,0.1780370258594738,0.030907227689204654
G034773,35.250428635984555,128.59536029487592,2.56,0.0256,0,0,1,0.1780370258594738,0.00455774786200253
G034774,35.251330177483155,128.595372423068,0.0,0.0,1,1,1,1.0,0.0
G034775,35.25223171884355,128.59538455179867,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034776,35.25313326006572,128.5953966810679,0.0,0.0,0,0,1,0.1780370258594738,0.0
G034777,35.25403480114967,128.59540881087577,3.21,0.0321,1,0,1,0.5072003997658586,0.01628113283248406
G034778,35.2549363420954,128.59542094122227,24.14,0.2414,0,0,1,0.1780370258594738,0.04297813804247698
G034779,35.25583788290291,128.59543307210745,5.48,0.0548,1,0,0,0.32916337390638484,0.01803815289006989
G034780,35.25673942357219,128.5954452035313,4.55,0.0455,0,0,1,0.1780370258594738,0.008100684676606058
G034781,35.25764096410325,128.59545733549388,0.0,0.0,0,0,1,0.1780370258594738,0.0
G034782,35.25854250449608,128.5954694679952,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034783,35.25944404475068,128.5954816010353,0.0,0.0,0,0,1,0.1780370258594738,0.0
G034784,35.26034558486706,128.5954937346141,0.0,0.0,0,0,1,0.1780370258594738,0.0
G034785,35.26124712484519,128.59550586873178,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034786,35.2621486646851,128.59551800338826,0.0,0.0,1,1,1,1.0,0.0
G034787,35.263050204386765,128.5955301385836,0.0,0.0,1,1,1,1.0,0.0
G034815,35.28829325990298,128.59587014292532,0.0,0.0,1,1,1,1.0,0.0
G034816,35.28919479559508,128.59588229375782,0.0,0.0,1,1,1,1.0,0.0
G034817,35.290096331148895,128.59589444512991,0.0,0.0,1,1,1,1.0,0.0
G034818,35.290997866564425,128.5959065970416,0.0,0.0,1,1,1,1.0,0.0
G034819,35.291899401841675,128.5959187494929,0.0,0.0,1,1,1,1.0,0.0
G034823,35.295505541567714,128.5959673646948,0.0,0.0,1,1,1,1.0,0.0
G034824,35.29640707615347,128.59597951984452,0.0,0.0,1,1,1,1.0,0.0
G034825,35.29730861060096,128.59599167553407,0.0,0.0,1,1,1,1.0,0.0
G034827,35.29911167908099,128.59601598853249,0.0,0.0,1,1,1,1.0,0.0
G034828,35.30001321311356,128.59602814584142,0.0,0.0,1,1,1,1.0,0.0
G034829,35.30091474700781,128.59604030369024,0.0,0.0,1,1,1,1.0,0.0
G034830,35.30181628076376,128.5960524620789,0.0,0.0,1,1,1,1.0,0.0
G034831,35.3027178143814,128.59606462100749,0.0,0.0,1,1,1,1.0,0.0
G034832,35.30361934786073,128.596076780476,0.0,0.0,1,1,1,1.0,0.0
G034833,35.304520881201746,128.5960889404845,0.0,0.0,1,1,1,1.0,0.0
G034834,35.305422414404454,128.59610110103293,0.0,0.0,0,1,1,0.6708366260936152,0.0
G034835,35.30632394746884,128.59611326212138,0.0,0.0,1,1,1,1.0,0.0
G034843,35.31353620700436,128.5962105702719,0.0,0.0,1,1,1,1.0,0.0
G034844,35.314437738823834,128.59622273622142,0.0,0.0,1,1,1,1.0,0.0
G034845,35.315339270504964,128.5962349027112,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034846,35.316240802047766,128.59624706974122,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034847,35.31714233345223,128.59625923731156,0.0,0.0,1,0,0,0.32916337390638484,0.0
G034848,35.31804386471837,128.59627140542221,0.0,0.0,1,1,1,1.0,0.0
G034849,35.31894539584616,128.59628357407317,0.0,0.0,1,1,1,1.0,0.0
G034872,35.33968057359986,128.59656360223335,0.0,0.0,1,1,1,1.0,0.0
G034873,35.340582101407,128.59657578385955,0.0,0.0,1,1,1,1.0,0.0
G034874,35.341483629075775,128.5965879660267,0.0,0.0,1,1,1,1.0,0.0
G034875,35.34238515660617,128.5966001487348,0.0,0.0,1,1,1,1.0,0.0
G034912,35.37574157793241,128.5970512894481,0.0,0.0,1,1,1,1.0,0.0
G034913,35.376643100203026,128.59706349273043,0.0,0.0,1,1,1,1.0,0.0
G034914,35.3775446223352,128.59707569655464,0.0,0.0,1,1,1,1.0,0.0
G034915,35.37844614432894,128.59708790092077,0.0,0.0,1,1,1,1.0,0.0
G034916,35.37934766618421,128.59710010582887,0.0,0.0,1,1,1,1.0,0.0
G034917,35.380249187901036,128.5971123112789,0.0,0.0,1,1,1,1.0,0.0
G034920,35.38295375222077,128.59714893088108,0.0,0.0,1,1,1,1.0,0.0
G034921,35.38385527338377,128.59716113849922,0.0,0.0,1,1,1,1.0,0.0
G034922,35.38475679440832,128.59717334665947,0.0,0.0,1,0,1,0.5072003997658586,0.0
G034923,35.38565831529439,128.59718555536182,0.0,0.0,1,1,1,1.0,0.0
G034924,35.386559836042004,128.5971977646063,0.0,0.0,1,1,1,1.0,0.0
G034925,35.387461356651144,128.59720997439294,0.0,0.0,1,1,1,1.0,0.0
G034926,35.388362877121835,128.59722218472177,0.0,0.0,1,1,1,1.0,0.0
G034950,35.07100924148279,128.5940540891736,0.0,0.0,1,1,1,1.0,0.0
G034951,35.07191081012396,128.59406612271792,0.0,0.0,1,1,1,1.0,0.0
G034952,35.07281237862725,128.59407815679668,0.0,0.0,1,1,1,1.0,0.0
G034998,35.114284380692766,128.5946323025109,0.0,0.0,1,1,1,1.0,0.0
G034999,35.11518594271343,128.59464436173292,0.0,0.0,1,1,1,1.0,0.0
G035000,35.116087504596116,128.59465642149047,0.0,0.0,1,0,1,0.5072003997658586,0.0
G035001,35.116989066340835,128.59466848178357,0.0,0.0,0,0,1,0.1780370258594738,0.0
G035002,35.1178906279476,128.59468054261228,0.0,0.0,1,0,1,0.5072003997658586,0.0
G035003,35.118792189416375,128.59469260397657,0.0,0.0,1,0,1,0.5072003997658586,0.0
G035004,35.11969375074718,128.59470466587646,0.0,0.0,1,1,1,1.0,0.0
G035072,35.218864654410126,128.5960347502349,0.0,0.0,1,0,1,0.5072003997658586,0.0
G035073,35.21976620041515,128.59604687173604,0.0,0.0,0,1,1,0.6708366260936152,0.0
G035074,35.22066774628203,128.59605899377544,0.0,0.0,1,0,1,0.5072003997658586,0.0
G035075,35.22156929201074,128.5960711163532,0.0,0.0,0,0,1,0.1780370258594738,0.0
G035076,35.222470837601264,128.5960832394692,11.54,0.11539999999999999,0,0,1,0.1780370258594738,0.020545472784183276
G035077,35.22337238305362,128.5960953631236,0.0,0.0,1,0,1,0.5072003997658586,0.0
G035078,35.22427392836783,128.59610748731635,0.0,0.0,1,0,1,0.5072003997658586,0.0
G035079,35.22517547354384,128.5961196120475,0.0,0.0,1,1,1,1.0,0.0
G035100,35.24410789031943,128.59637435581297,0.0,0.0,1,1,1,1.0,0.0
G035101,35.24500943245523,128.59638649239483,0.0,0.0,1,1,1,1.0,0.0
G035102,35.24591097445281,128.59639862951562,0.0,0.0,1,1,1,1.0,0.0
G035103,35.24681251631219,128.59641076717537,0.0,0.0,1,1,1,1.0,0.0
G035104,35.24771405803335,128.59642290537414,0.0,0.0,1,1,1,1.0,0.0
G035105,35.24861559961629,128.59643504411193,0.0,0.0,1,0,1,0.5072003997658586,0.0
G035106,35.24951714106103,128.5964471833887,22.22,0.22219999999999998,1,0,1,0.5072003997658586,0.11269992882797378
G035107,35.25041868236753,128.59645932320458,9.62,0.0962,0,0,1,0.1780370258594738,0.017127161887681378
