설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분명,서비스제공사명,와이파이SSID,소재지도로명주소,소재지지번주소,관리기관명,WGS84위도,WGS84경도
마산합포구청.의료원(경동메르빌APT방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 3.15대로 219-4,경상남도 창원시 마산합포구 중앙동3가 3-7,창원시청,35.19785928,128.5669807
진동시내버스환승센터,진동시내버스환승센터,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 진동면 삼진의거대로 611,경상남도 창원시 마산합포구 진동면 진동리 856,창원시청,35.115388,128.4846586
진동종합복지관,진동종합복지관,경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산합포구 진동면 신서촌로 15,경상남도 창원시 마산합포구 진동면 진동리 872,창원시청,35.11594755,128.4833519
대티마을회관,대티마을회관,경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산합포구 진북면 대티1길 103-11,경상남도 창원시 마산합포구 진북면 대티리 797-2,창원시청,35.16657206,128.4673824
거락마을회관(경로당),거락마을회관(경로당),경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산합포구 진전면 거락2길 6,경상남도 창원시 마산합포구 진전면 고사리 1029-3,창원시청,35.14158711,128.3721634
원산마을회관(경로당),원산마을회관(경로당),경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산합포구 진전면 의산삼일로 248,경상남도 창원시 마산합포구 진전면 고사리 522-7,창원시청,35.15128321,128.3701316
봉암복지회관(경로당),봉암복지회관(경로당),경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산합포구 진전면 팔의사로 207-1,경상남도 창원시 마산합포구 진전면 봉암리 121-8,창원시청,35.13136798,128.3689541
시락보건진료소,시락보건진료소,경상남도,창원시,관공서,KT,Public WiFi,경상남도 창원시 마산합포구 진전면 회진로 1016-15,경상남도 창원시 마산합포구 진전면 시락리 286-14,창원시청,35.07211002,128.4404126
양촌마을회관(경로당),양촌마을회관(경로당),경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산합포구 진전면 팔의사로 390,경상남도 창원시 마산합포구 진전면 양촌리 293-4,창원시청,35.12412619,128.3856492
개양마을회관(신축),개양마을회관(신축),경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산합포구 진전면 개양길 11,경상남도 창원시 마산합포구 진전면 양촌리 449,창원시청,35.12797033,128.3824595
대정마을회관(경로당),대정마을회관(경로당),경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산합포구 진전면 의산삼일로 11,경상남도 창원시 마산합포구 진전면 양촌리 743-5,창원시청,35.13104308,128.3764955
옥방내동경로당,옥방내동경로당,경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산합포구 진전면 옥방내동길 195,경상남도 창원시 마산합포구 진전면 여양리 110,창원시청,35.17938195,128.3897559
옥방마을회관(경로당),옥방마을회관(경로당),경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산합포구 진전면 옥방샛담길 55,경상남도 창원시 마산합포구 진전면 여양리 951-4,창원시청,35.1757409,128.3778867
회동마을회관(경로당),회동마을회관(경로당),경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산합포구 진전면 탑동길 57,경상남도 창원시 마산합포구 진전면 오서리 1109-3,창원시청,35.0980413,128.4060351
대방마을회관,대방마을회관,경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산합포구 진전면 적석산길 616,경상남도 창원시 마산합포구 진전면 일암리 1089,창원시청,35.11758399,128.3608903
창포마을회관,창포마을회관,경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산합포구 진전면 회진로 1493-1,경상남도 창원시 마산합포구 진전면 창포리 201,창원시청,35.08987333,128.4597619
"문신미술관(원형미술관,야외조각장)","문신미술관(원형미술관,야외조각장)",경상남도,창원시,지역문화시설,KT,Public WiFi,경상남도 창원시 마산합포구 문신길 147,경상남도 창원시 마산합포구 추산동 51-1,창원시청,35.20675249,128.569266
어시장(오동동문화광장방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,,경상남도 창원시 마산합포구 남성동   177-2,창원시청,35.20343059,128.5754712
어시장(KT서마산지점방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,,경상남도 창원시 마산합포구 남성동   177-2,창원시청,35.20343059,128.5754712
부림시장(추가설치) (옥내),부림시장(추가설치) (옥내),경상남도,창원시,기타,KT,Public WiFi,경상남도 창원시 마산합포구 3.15대로 352,경상남도 창원시 마산합포구 부림동 32-1,창원시청,35.20578871,128.5734587
부림시장(북마산가구거리방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 3.15대로 352,경상남도 창원시 마산합포구 부림동 32-137,창원시청,35.20578871,128.5734587
신세계백화점(산호동방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 합포로 243,경상남도 창원시 마산합포구 산호동 13-55,창원시청,35.21884485,128.5869057
신세계백화점(고속버스터미널방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 합포로 250,경상남도 창원시 마산합포구 산호동 202-7,창원시청,35.21948821,128.5873342
동마산주유소(창원NC파크.마산회원구청방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 용마로 66,경상남도 창원시 마산합포구 산호동 27-38,창원시청,35.21912386,128.581577
자유무역지역정문(합포동방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 합포로 126-1,경상남도 창원시 마산합포구 산호동 338-17,창원시청,35.20931614,128.5830752
용마고등학교(자유무역지역정문방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,,경상남도 창원시 마산합포구 산호동   470-15,창원시청,35.21064857,128.580802
야구장앞홈플러스(자유무역지역후문방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 삼호로 53,경상남도 창원시 마산합포구 산호동 6-13,창원시청,35.22206207,128.5848356
산호동상점가,산호동상점가,경상남도,창원시,기타,KT,Public WiFi,경상남도 창원시 마산합포구 산호북21길 16,경상남도 창원시 마산합포구 산호동 8-8,창원시청,35.22060155,128.5855772
경남데파트(KT서마산지점방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 3.15대로 258,경상남도 창원시 마산합포구 서성동 84-7,창원시청,35.20134598,128.5676847
KT서마산지점(경남데파트방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 3.15대로 305,경상남도 창원시 마산합포구 서성동 66-11,창원시청,35.20323942,128.5711447
삼성생명(육호광장방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,,경상남도 창원시 마산합포구 오동동   105-2,창원시청,35.2086396,128.5763794
3.15의거발원지기념관,3.15의거발원지기념관,경상남도,창원시,관광,KT,Public WiFi,경상남도 창원시 마산합포구 문화의길 54,경상남도 창원시 마산합포구 오동동 165-7,창원시청,35.20709,128.5772752
오동동(자유무역지역정문방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 합포로 80,경상남도 창원시 마산합포구 오동동 233-30,창원시청,35.20608118,128.5796991
마산여고(완월동방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 고운로 168,경상남도 창원시 마산합포구 완월동 282-14,창원시청,35.19689027,128.5623081
제일여고입구(반월민원센터방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 3.15대로 88,경상남도 창원시 마산합포구 월남동1가 7-1,창원시청,35.1874338,128.5620226
연세병원(반월민원센터방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,,경상남도 창원시 마산합포구 월남동2가   6-7,창원시청,35.18616172,128.5613341
경남대학교(문화동방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 3.15대로 22,경상남도 창원시 마산합포구 월남동4가 8-1,창원시청,35.18176923,128.5592458
경동메르빌APT(중부경찰서방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 3.15대로 185,경상남도 창원시 마산합포구 중앙동2가 3-201,창원시청,35.19485043,128.5665117
경남데파트(마산합포구청.의료원방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 3.15대로 255,경상남도 창원시 마산합포구 중앙동3가 2-3,창원시청,35.20098067,128.567131
마산농기계임대사업소(농업기술센터),마산농기계임대사업소(농업기술센터),경상남도,창원시,관공서,KT,Public WiFi,경상남도 창원시 마산합포구 진북면 지산1길 130,경상남도 창원시 마산합포구 진북면 지산리 262-9,창원시청,35.11533461,128.4616011
진동(야촌마을방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 진동면 삼진의거대로 640,경상남도 창원시 마산합포구 진동면 진동리 483-2,창원시청,35.1156023,128.4875708
창동통합상가(추가설치) (옥외),창동통합상가(추가설치) (옥외),경상남도,창원시,기타,KT,Public WiFi,경상남도 창원시 마산합포구 창동거리길 32,경상남도 창원시 마산합포구 창동 120-2,창원시청,35.20617643,128.5746645
경남대남부터미널종점(해운초등학교방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 밤밭고개로 446,경상남도 창원시 마산합포구 해운동 21,창원시청,35.18018842,128.5577843
남부터미널(경남대학교방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산합포구 월영동서로 20,경상남도 창원시 마산합포구 해운동 5-119,창원시청,35.17988448,128.5603844
돝섬해상유원지,"터미널,  안내소",경상남도,창원시,관광,KT,Public WiFi,경상남도 창원시 마산합포구 제2부두로 56,경상남도 창원시 마산합포구 신포동1가 86,창원시청,35.19796616,128.5759036
서항지구 친수공간 일원,서항지구 친수공간 일원,경상남도,창원시,편의시설,KT,Public WiFi,,경상남도 창원시 마산합포구 해운동   57,창원시청,35.18042912,128.5667882
덕기마을회관,덕기마을회관,경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산합포구 진북면 덕곡덕기길 87,경상남도 창원시 마산합포구 진북면 덕곡리 52-1,창원시청,35.1241063,128.4831621
귀정마을회관,귀정마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 귀정길 14,경상남도 창원시 마산합포구 진북면 대티리 29-1,창원시청,35.16320242,128.4743377
영학(학동)마을회관,영학(학동)마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 학동로 529,경상남도 창원시 마산합포구 진북면 영학리 253-2,창원시청,35.15118812,128.4400434
서북동마을회관,서북동마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 학동로 614,경상남도 창원시 마산합포구 진북면 영학리 516,창원시청,35.15649168,128.433974
금산마을회관,금산마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 학동로 403,경상남도 창원시 마산합포구 진북면 금산리 125-8,창원시청,35.14538054,128.4504703
중촌마을회관,중촌마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 중촌길 6-3,경상남도 창원시 마산합포구 진북면 대티리 312-4,창원시청,35.17122423,128.4707366
덕곡마을회관,덕곡마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 덕곡덕기길 305-1,경상남도 창원시 마산합포구 진북면 덕곡리 97-1,창원시청,35.12695354,128.4734715
부산마을회관,부산마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 부산1길 83,경상남도 창원시 마산합포구 진북면 부산리 128-2,창원시청,35.13889677,128.4642851
부평마을회관,부평마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 부평1길 61,경상남도 창원시 마산합포구 진북면 부평리 217,창원시청,35.14945039,128.4814148
신촌마을회관,신촌마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 신촌마을길 2,경상남도 창원시 마산합포구 진북면 신촌리 286-1,창원시청,35.13452745,128.4766724
인곡마을회관,인곡마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 의림로 244,경상남도 창원시 마산합포구 진북면 인곡리 726-2,창원시청,35.12843264,128.4462377
대현마을회관,대현마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 대현길 9,경상남도 창원시 마산합포구 진북면 정현리 546-2,창원시청,35.17480171,128.468506
정삼마을회관,정삼마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 정삼길 158,경상남도 창원시 마산합포구 진북면 정현리 764-1,창원시청,35.17208763,128.4622741
내추마을회관,내추마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 내추길 5,경상남도 창원시 마산합포구 진북면 추곡리 134-2,창원시청,35.16795898,128.4899958
외추마을회관,외추마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 추곡1길 94,경상남도 창원시 마산합포구 진북면 추곡리 917-1,창원시청,35.15677333,128.4788305
진전면 신기마을복지회관,진전면 신기마을복지회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진전면 진전신기길 5,경상남도 창원시 마산합포구 진전면 근곡리 75-1,창원시청,35.10803037,128.4484569
진전면 둔덕마을 마을회관,진전면 둔덕마을 마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진전면 둔덕안담길 27,경상남도 창원시 마산합포구 진전면 여양리 426-1,창원시청,35.1919711,128.3894577
동삼마을회관,동삼마을회관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진북면 동삼길 82,경상남도 창원시 마산합포구 진북면 인곡리 17-5,창원시청,35.12279392,128.4525331
진동종합복지관,진동종합복지관,경상남도,창원시,서민·복지시설,LGU+,Public WiFi,경상남도 창원시 마산합포구 진동면 신서촌로 15,경상남도 창원시 마산합포구 진동면 진동리 872-2,창원시청,35.11594755,128.4833519
해양드라마세트장,해양드라마세트장,경상남도,창원시,관광,LGU+,Public WiFi,,경상남도 창원시 마산합포구 구산면 석곡리  산 183-2,창원시청,35.10907614,128.5403685
수정보건진료소,수정보건진료소,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 구산면 수정1길 62-44,경상남도 창원시 마산합포구 구산면 수정리 660-28,창원시청,35.11959196,128.5821451
마산합포노인종합복지관(추가),마산합포노인종합복지관(추가),경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 동서남1길 5,경상남도 창원시 마산합포구 신포동2가 48-1,창원시청,35.20236661,128.5710934
대평마을회관,대평마을회관,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진북면 대평길 46,경상남도 창원시 마산합포구 진북면 대평리 225-1,창원시청,35.12851973,128.4643064
망곡경로당,망곡경로당,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진북면 망곡길 150,경상남도 창원시 마산합포구 진북면 망곡리 558-4,창원시청,35.14319879,128.4838977
연동경로당,연동경로당,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진북면 연동1길 41,경상남도 창원시 마산합포구 진북면 망곡리 70-4,창원시청,35.13767705,128.4868008
예곡마을회관,예곡마을회관,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진북면 의림로 99,경상남도 창원시 마산합포구 진북면 예곡리 180-3,창원시청,35.1176194,128.4536069
서촌마을회관,서촌마을회관,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진북면 지산1길 66,경상남도 창원시 마산합포구 진북면 지산리 231-1,창원시청,35.11586207,128.4649051
동촌마을회관,동촌마을회관,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진북면 지산5길 59,경상남도 창원시 마산합포구 진북면 지산리 76-2,창원시청,35.1151474,128.4686706
정곡마을회관,정곡마을회관,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진북면 진북정곡길 267,경상남도 창원시 마산합포구 진북면 인곡리 산 296-3,창원시청,35.12630139,128.4372252
이목마을회관,이목마을회관,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진북면 학동로 238,경상남도 창원시 마산합포구 진북면 이목리 188-5,창원시청,35.13471431,128.4629772
진전면 서대마을 마을회관,진전면 서대마을 마을회관,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진전면 대실로 120,경상남도 창원시 마산합포구 진전면 오서리 529-3,창원시청,35.1018568,128.4151558
진전면 동산마을 마을회관,진전면 동산마을 마을회관,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진전면 동산1길 32-7,경상남도 창원시 마산합포구 진전면 동산리 86,창원시청,35.11875157,128.3931764
진전면 동산마을 복지회관,진전면 동산마을 복지회관,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진전면 동산1길 59,경상남도 창원시 마산합포구 진전면 동산리 202,창원시청,35.11972257,128.3940339
진전면 미천마을 마을회관,진전면 미천마을 마을회관,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진전면 미천1길 68,경상남도 창원시 마산합포구 진전면 평암리 1258,창원시청,35.15088863,128.4007565
진전면 호산마을 마을회관,진전면 호산마을 마을회관,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진전면 호산정달로 59,경상남도 창원시 마산합포구 진전면 오서리 31-6,창원시청,35.09828146,128.4312063
의산보건진료소,의산보건진료소,경상남도,창원시,관공서,SKB,Public WiFi,경상남도 창원시 마산합포구 진전면 의산삼일로 195,경상남도 창원시 마산합포구 진전면 고사리 753-4,창원시청,35.14661422,128.3701026
진전면 봉암마을 복지회관,진전면 봉암마을 복지회관,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진전면 팔의사로 209,경상남도 창원시 마산합포구 진전면 봉암리 121-8,창원시청,35.13133227,128.3690754
마산남부시외버스터미널,마산남부시외버스터미널,경상남도,창원시,교통시설,SKB,Public WiFi,경상남도 창원시 마산합포구 월영동서로 10,경상남도 창원시 마산합포구 해운동 5-56,창원시청,35.1789974,128.5603979
진전면다목적복지회관,진전면다목적복지회관,경상남도,창원시,서민·복지시설,SKB,Public WiFi,경상남도 창원시 마산합포구 진전면 대실로 132,경상남도 창원시 마산합포구 진전면 오서리 637-3,창원시청,35.10185253,128.4166555
마산시외버스터미널(추가설치),마산시외버스터미널(추가설치),경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 합성옛길 159,경상남도 창원시 마산회원구 합성동 267,창원시청,35.23870765,128.583852
삼계근린공원,삼계근린공원,경상남도,창원시,편의시설,KT,Public WiFi,경상남도 창원시 마산회원구 내서읍 광려로 8,경상남도 창원시 마산회원구 내서읍 삼계리 197-1,창원시청,35.2260903,128.5031003
구암현대시장(옥내),구암현대시장(옥내),경상남도,창원시,기타,KT,Public WiFi,경상남도 창원시 마산회원구 구암서3길 50-2,경상남도 창원시 마산회원구 구암동 18-1,창원시청,35.24830117,128.5913796
중리여성경로당,중리여성경로당,경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산회원구 내서읍 중리상곡로 125,경상남도 창원시 마산회원구 내서읍 중리 975,창원시청,35.25137333,128.5111602
신감경로당,신감경로당,경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산회원구 내서읍 신감길 21,경상남도 창원시 마산회원구 내서읍 신감리 1197-1,창원시청,35.20422551,128.511086
내서읍경로당,내서읍경로당,경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산회원구 내서읍 중리상곡로 124,경상남도 창원시 마산회원구 내서읍 중리 1037,창원시청,35.2512367,128.5113986
마산역.동마산병원(마산우체국방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 3.15대로 677,경상남도 창원시 마산회원구 석전동 231-18,창원시청,35.23358981,128.5784453
삼성창원병원(구암고등학교방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 팔용로 158,경상남도 창원시 마산회원구 합성동 50,창원시청,35.24299639,128.5919658
교도소입구(보문주유소방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 회성남11길 2,경상남도 창원시 마산회원구 회성동 456-26,창원시청,35.23326836,128.5612486
구암1동대한여성경로당,구암1동대한여성경로당,경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산회원구 구암서9길 8,경상남도 창원시 마산회원구 구암동 3-30,창원시청,35.25088575,128.5943201
한국전력(KT동마산지점방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 구암서1길 219,경상남도 창원시 마산회원구 구암동 1357-28,창원시청,35.25200438,128.5997122
구암제1남성경로당 구암제2여성경로당,구암제1남성경로당 구암제2여성경로당,경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산회원구 구암서3길 47,경상남도 창원시 마산회원구 구암동 14-26,창원시청,35.24861105,128.590979
구암동(덕재.롯데캐슬방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 구암서1길 45,경상남도 창원시 마산회원구 구암동 19-41,창원시청,35.2475965,128.591797
삼성창원병원(우리누리청소년문화센터 방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 팔용로 161,경상남도 창원시 마산회원구 구암동 26-15,창원시청,35.24338958,128.5910763
구암샛터남성경로당 구암샛터여성경로당,구암샛터남성경로당 구암샛터여성경로당,경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산회원구 구암북15길 64,경상남도 창원시 마산회원구 구암동 265-22,창원시청,35.25553018,128.5956634
구암본동남성경로당 구암본동여성경로당,구암본동남성경로당 구암본동여성경로당,경상남도,창원시,서민·복지시설,KT,Public WiFi,경상남도 창원시 마산회원구 구암북7길 18,경상남도 창원시 마산회원구 구암동 441-1,창원시청,35.25348486,128.5935224
한국전력(창원역방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 3.15대로 956,경상남도 창원시 마산회원구 구암동 90-7,창원시청,35.25082935,128.5994128
내서 삼풍대공원,내서 삼풍대공원,경상남도,창원시,편의시설,KT,Public WiFi,,경상남도 창원시 마산회원구 내서읍 삼계리  12,창원시청,35.23398821,128.5011882
롯데마트(한우리아파트방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 내서읍 경남대로 927,경상남도 창원시 마산회원구 내서읍 삼계리 25-2,창원시청,35.233028,128.5040713
광려천 수변공원 일원,광려천 수변공원 일원,경상남도,창원시,편의시설,KT,Public WiFi,,경상남도 창원시 마산회원구 내서읍 삼계리  46,창원시청,35.23003886,128.5053275
광려 아이편한 어린이공원,광려 아이편한 어린이공원,경상남도,창원시,편의시설,KT,Public WiFi,,경상남도 창원시 마산회원구 내서읍 삼계리  41,창원시청,35.22771908,128.5031905
장미아파트(내서여고방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 내서읍 경남대로 1027,경상남도 창원시 마산회원구 내서읍 상곡리 196-1,창원시청,35.24180974,128.5048529
광려천 힐링산책로,광려천 힐링산책로,경상남도,창원시,기타,KT,Public WiFi,,경상남도 창원시 마산회원구 내서읍 중리  1173,창원시청,35.23886585,128.5053942
중리삼거리(중리현대아파트방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 내서읍 호원로 156,경상남도 창원시 마산회원구 내서읍 중리 320-1,창원시청,35.24849073,128.5242997
중리삼거리(구슬골방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,,경상남도 창원시 마산회원구 내서읍 중리  317-1,창원시청,35.24861931,128.5238416
농산물도매시장관리과(내서),농산물도매시장관리과(내서),경상남도,창원시,관공서,KT,Public WiFi,경상남도 창원시 마산회원구 내서읍 유통단지로 33,경상남도 창원시 마산회원구 내서읍 중리 750,창원시청,35.2554402,128.5113531
동서병원(구미동방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 내서읍 호원로 259,경상남도 창원시 마산회원구 내서읍 호계리 363-3,창원시청,35.25661661,128.5212602
호계농협(동서병원방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 내서읍 호원로 293,경상남도 창원시 마산회원구 내서읍 호계리 384,창원시청,35.25964333,128.5223349
신우타워(코오롱아파트방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 내서읍 호원로 377,경상남도 창원시 마산회원구 내서읍 호계리 9,창원시청,35.26641595,128.5267184
"마산만 봉암갯벌 생태학습장 (옥내1,옥외1)","마산만 봉암갯벌 생태학습장 (옥내1,옥외1)",경상남도,창원시,관광,KT,Public WiFi,,경상남도 창원시 마산회원구 봉암동   20-5,창원시청,35.21651509,128.6240448
메트로시티석전(경남은행본점방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,,경상남도 창원시 마산회원구 석전동   19-10,창원시청,35.22965415,128.5726214
경남은행본점(마산역.365병원방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 3.15대로 642,경상남도 창원시 마산회원구 석전동 246-1,창원시청,35.2304161,128.5769673
마산우체국(메트로시티석전방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 3.15대로 639,경상남도 창원시 마산회원구 석전동 247-6,창원시청,35.23034314,128.575864
석전동(경남은행본점방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 3.15대로 600,경상남도 창원시 마산회원구 석전동 260-28,창원시청,35.22751817,128.5744554
석전동(무학여고방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 3.15대로 587,경상남도 창원시 마산회원구 석전동 265-30,창원시청,35.22655723,128.5730792
북성초등학교(메트로시티석전방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,경상남도 창원시 마산회원구 삼호로 241,경상남도 창원시 마산회원구 석전동 273-12,창원시청,35.23115785,128.568073
한일타운(역전치안센터방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,,경상남도 창원시 마산회원구 양덕1동 17-6,창원시청,35.23141519,128.5838593
역전치안센터(한일타운방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,,경상남도 창원시 마산회원구 양덕1동 66-8,창원시청,35.23321143,128.5815852
고속버스터미널(신세계백화점방면),버스정류장,경상남도,창원시,교통시설,KT,Public WiFi,,경상남도 창원시 마산회원구 양덕2동 150-21,창원시청,35.22224954,128.5871527
